Time,HsgSn,SPK_SN,Board_SN,mode,4_HalfAtlasResult,2_FullAtlasResult,1_FullAtlasResult,4_FullAtlasResult,S2S3InstallPTid,S2S3AssyStation,S2S3AssyPlatformId,Lock_PlatformId,LockScrewStation,LockScrewPlatformId,MaxPressSPKData,MaxPressCHGData,BracketMaxPress,SPK Screw 4_Half FinalTorque,SPK Screw 4_Half FinalAngle,SPK Screw 4 PrevailingTorqueMax,SPK Screw 4 PrevailingTorqueMaxAngle,SPK Screw 4_Half RealAngle,SPK Screw 4_Half TorqueAt630,SPK Screw 4_Half Prev torque retest logic,KC Screw 2_Full FinalTorque,KC Screw 2_Full FinalAngle,KC Screw 2_Full PrevailingTorqueMax,KC Screw 2_Full PrevailingTorqueMaxAngle,KC Screw 2_Full RealAngle,KC Screw 2_Full TorqueAt630,KC Screw 2_Full Prev torque retest logic,KC Screw 1_Full FinalTorque,KC Screw 1_Full FinalAngle,KC Screw 1_Full PrevailingTorqueMax,KC Screw 1_Full PrevailingTorqueMaxAngle,KC Screw 1_Full RealAngle,KC Screw 1_Full TorqueAt630,KC Screw 1_Full Prev torque retest logic,SPK Screw 4_Full FinalTorque,SPK Screw 4_Full FinalAngle,SPK Screw 4_FULL TotalAngle,SPK Screw 4_FULL Prev torque retest logic,SPK_Pick_X,SPK_Pick_Y,SPK_Pick_R,SPK_Down_X,SPK_Down_Y,SPK_Down_R,SPK_Length,SPK_Width,HSG_Up_X,HSG_Up_Y,HSG_Up_R,HSGPoc_Length,HSGPoc_Width,CHG_Pick_X,CHG_Pick_Y,CHG_Pick_R,CHG_Up_X,CHG_Up_Y,CHG_Up_R,Assy_CHGPoc_Diameter,CHG_Down_X,CHG_Down_Y,CHG_Down_R,Rotate_CHGPoc_Diameter,PickSpkPress,PickChgPress,Cap_Diameter,Bracket_X,Bracket_Y,Bracket_R,CHG_Angle,Bracket_Angle,Recheck_Bracket_Angle,1_Screw 0D nylock area,1_Screw 90D nylock area,2_Screw 0D nylock area,2_Screw 90D nylock area,4_Screw 0D nylock area,4_Screw 90D nylock area,spk_Screw_Ipn,crowling_Screw_Ipn,configName,LastResult,ImagePath,SPKCirclePointLimitUp,SPKCirclePointLimitDown,SPKPosX1,SPKPosX2,SPKPosY1,SPKPosY2,SPKAngle1,SPKAngle2,CHGPosX1,CHGPosX2,CHGPosY1,CHGPosY2,CHGAngle1,CHGAngle2,SPKCirclePointDis1,SPKCirclePointDis2,SPK_CHG_Angle1,SPK_CHG_Angle2,Have_Ornot_O-ring1,Have_Ornot_O-ring2,SPKCirToLineUp1,SPKCirToLineUp2,SPKCirToLineDown1,SPKCirToLineDown2,Up_Dn_Line_Angle1,Up_Dn_Line_Angle2,Span_CHGAngle1,Span_CHGAngle2,Span_CHG_Diameter1,Span_CHG_Diameter2,Span_CHG_Pos1,Span_CHG_Pos2,Span_CHG_Del_X1,Span_CHG_Del_X2,Span_CHG_Del_Y1,Span_CHG_Del_Y2,Cap_Variance,SPK_DnCCD_SPKPosX1,SPK_DnCCD_SPKPosX2,SPK_DnCCD_SPKPosY1,SPK_DnCCD_SPKPosY2,SPK_DnCCD_SPKAngle1,SPK_DnCCD_SPKAngle2,SPK_DnCCD_SPKCirPoint1,SPK_DnCCD_SPKCirPoint2,SPK_DnCCD_LeftCirR1,SPK_DnCCD_LeftCirR2,SPK_DnCCD_RightCirR1,SPK_DnCCD_RightCirR2,SPK_DnCCD_SPKLength1,SPK_DnCCD_SPKLength2,SPK_DnCCD_SPKWidth1,SPK_DnCCD_SPKWidth2,AssSPK_HSGPoc_X1,AssSPK_HSGPoc_X2,AssSPK_HSGPoc_Y1,AssSPK_HSGPoc_Y2,AssSPK_HSGPoc_Angle1,AssSPK_HSGPoc_Angle2,AssSPK_HSGPoc_CirDis1,AssSPK_HSGPoc_CirDis2,AssSPK_HSGPoc_LeftCirR1,AssSPK_HSGPoc_LeftCirR2,AssSPK_HSGPoc_RightCirR1,AssSPK_HSGPoc_RightCirR2,AssSPK_HSGPoc_Length1,AssSPK_HSGPoc_Length2,AssSPK_HSGPoc_Width1,AssSPK_HSGPoc_Width2,AssCHG_HSGPoint_Up1,AssCHG_HSGPoint_Up2,AssCHG_HSGPoint_Down1,AssCHG_HSGPoint_Down2,AssCHG_HSG_Angle1,AssCHG_HSG_Angle2,AssCHG_CHGPos_X1,AssCHG_CHGPos_X2,AssCHG_CHGPos_Y1,AssCHG_CHGPos_Y2,AssCHG_CHGAngle1,AssCHG_CHGAngle2,AssCHG_CHGPoc_Diameter1,AssCHG_CHGPoc_Diameter2,Pick_Up_X_Max,Pick_Up_X_Min,Pick_Up_Y_Max,Pick_Up_Y_Min,Pick_Up_Angle_Max,Pick_Up_Angle_Min,Install_Down_X_Max,Install_Down_X_Min,Install_Down_Y_Max,Install_Down_Y_Min,Install_Down_Angle_Max,Install_Down_Angle_Min,Install_Up_X_Max,Install_Up_X_Min,Install_Up_Y_Max,Install_Up_Y_Min,Install_Up_Angle_Max,Install_Up_Angle_Min,Circle1Radius_Max,Circle1Radius_Min,Circle2Radius_Max,Circle2Radius_Min,CircleDis_Max,CircleDis_Min,CircleDis12_Max,CircleDis12_Min,CircleDis23_Max,CircleDis23_Min,CircleDis34_Max,CircleDis34_Min,CircleDis41_Max,CircleDis41_Min,CircleAngle12_Max,CircleAngle12_Min,CircleAngle23_Max,CircleAngle23_Min,CircleAngle34_Max,CircleAngle34_Min,CircleAngle41_Max,CircleAngle41_Min,CircleRadius1_Max,CircleRadius1_Min,CircleRadius2_Max,CircleRadius2_Min,CircleRadius3_Max,CircleRadius3_Min,CircleRadius4_Max,CircleRadius4_Min,4_Screw_AngleMax,2_Screw_AngleMax,1_Screw_AngleM
2025-06-19 13:31:34 130,F9WHH704KWP0000X7P,DTVHGM1319V0000HE6+730994AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-17,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.78,7.88,12.14,0.17205,770.58,0.0872,559.44,1043.82,0.06125,0.0,0.3435,856.44,0.0894,582.12,1129.14,0.078,0.0,0.34445,617.76,0.34445,617.76,891.0,0.34445,0.0,0.3433,50.22,820.8,0.0,10465.448,-169927.81,-6.867,9512.834,-181627.91,1.089,19136.39,4204.167,10285.929,-171764.33,0.004,17929.398,4780.637,3322.086,1147.821,85.372,6399.272,-223.872,0.0,3768.144,2603.149,-6671.438,0.0,3279.492,8.239947,4.247927,1560.73,218525.51,-231270.0,0.306,,,,1.503,1.506,1.567,1.571,0.328,0.323,452-10383-0A008,452-10820-0A002,ABC-K25as-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-06-19 13:32:38 525,F9WHH704KWK0000X7P,DTVHGM142940000HE6+717793AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-13,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-2,4.0,1.0,19.8,7.92,12.05,0.1723,710.64,0.125,520.56,983.34,0.08725,0.0,0.34425,807.3,0.09695,497.34,1080.54,0.08695,0.0,0.34335,876.96,0.07885,408.78,1150.2,0.0631,0.0,0.34345,45.36,756.0,0.0,10344.781,-170078.56,-7.387,9442.621,-181666.75,1.306,19145.023,4209.089,10281.828,-171775.83,0.009,17947.297,4746.042,3379.929,1142.659,83.799,6294.654,-234.897,0.0,3727.805,2745.49,-6670.078,0.0,3296.321,8.211416,4.937709,3236.768,218549.61,-231293.3,0.193,,,,1.596,1.592,1.576,1.575,0.344,0.344,452-10383-0A008,452-10820-0A002,ABC-K25as-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-06-19 13:33:42 671,F9WHH704KWR0000X7P,DTVHGM130BN0000HE6+714743AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-11,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.68,7.86,12.23,0.17185,945.0,0.1304,586.44,1218.24,0.12455,0.0,0.34375,717.66,0.1145,609.66,990.9,0.1137,0.0,0.34435,697.68,0.0871,629.64,970.92,0.05125,0.0,0.34365,57.24,1002.24,0.0,10512.731,-169945.91,-6.812,9502.407,-181653.94,1.151,19170.935,4265.904,10290.738,-171752.31,-0.024,17934.307,4743.0,3313.804,1175.568,84.43,6310.857,-225.582,0.0,3747.84,2699.22,-6673.7,0.0,3284.842,8.2992,5.03625,2575.249,218520.21,-231286.6,0.583,,,,1.462,1.458,1.494,1.494,0.355,0.349,452-10383-0A008,452-10820-0A002,ABC-K25as-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-06-19 13:34:46 503,F9WHH704UFT0000X7P,DTVHGM142BF0000HE6+725494AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-37,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-2,4.0,1.0,19.7,7.87,11.89,0.1719,912.6,0.05675,563.76,1185.84,0.05235,0.0,0.3435,818.1,0.06155,626.4,1090.8,0.0563,0.0,0.3434,536.22,0.3434,536.22,808.92,0.3434,0.0,0.34335,58.86,971.46,0.0,10500.757,-170097.32,-6.676,9451.835,-181663.5,1.401,19189.365,4241.775,10224.315,-171752.12,0.028,17934.608,4692.518,3299.368,1191.413,83.774,6375.145,-205.544,0.0,3776.747,2674.225,-6650.186,0.0,3273.994,7.926119,3.600435,1994.901,218512.89,-231336.6,-0.26,,,,1.561,1.556,1.481,1.48,0.342,0.342,452-10383-0A008,452-10820-0A002,ABC-K25as-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-06-19 13:35:50 841,F9WHH704KUH0000X7P,DTVHGM143FQ0000HE6+769994AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.69,7.91,11.48,0.172,1048.68,0.042,479.52,1321.92,0.03815,0.0,0.3437,751.14,0.1106,628.56,1024.38,0.1106,0.0,0.3436,719.28,0.1007,629.1,993.06,0.1007,0.0,0.34325,48.6,1097.28,0.0,10418.526,-170042.33,-7.225,9466.132,-181647.63,1.383,19167.649,4195.874,10243.808,-171782.64,-0.106,17913.666,4717.141,3314.619,1140.548,83.803,6368.974,-204.981,0.0,3782.116,2624.194,-6621.036,0.0,3294.429,7.627654,4.744735,2516.227,218547.97,-231320.8,0.389,,,,1.567,1.565,1.514,1.51,0.342,0.343,452-10383-0A008,452-10820-0A002,ABC-K25as-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-06-19 13:46:32 159,F9WHH704KVR0000X7P,DTVHGM143GX0000HE6+751341AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.79,7.88,11.76,0.17195,910.44,0.0796,412.56,1183.68,0.0763,0.0,0.34325,851.04,0.10095,425.52,1124.28,0.0766,0.0,0.3433,726.3,0.0677,266.76,999.54,0.0518,0.0,0.34335,90.18,1000.62,0.0,10513.47,-170010.72,-7.191,9495.926,-181647.78,1.52,19169.462,4252.485,10264.168,-171744.45,-0.014,17930.688,4603.145,3391.639,1168.945,83.348,6388.717,-216.336,0.0,3745.565,2644.752,-6647.564,0.0,3298.831,8.220195,5.030091,1697.08,218484.36,-231320.0,0.202,,,,1.535,1.537,1.531,1.534,0.347,0.346,452-10383-0A008,452-10820-0A002,ABW-K01cs-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-06-19 21:13:16 730,HVWHGV000DU0000X42,CTHHGN1113B0000HE6+7DUG33AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.62,7.65,12.2,0.1717,700.38,0.08905,628.56,973.08,0.08905,0.0,0.3435,656.1,0.235,629.64,929.34,0.235,0.0,0.3444,979.56,0.09535,569.16,1252.26,0.09015,0.0,0.3435,67.5,767.88,0.0,10550.449,-170183.36,-6.931,9469.26,-181636.7,1.127,19128.413,4204.145,10250.101,-171736.55,-0.053,17931.514,4523.889,3315.387,1128.757,84.865,6367.485,-232.422,0.0,3724.688,2623.481,-6599.564,0.0,3280.844,8.239947,4.110382,1385.784,218439.47,-231311.6,0.321,,,,1.556,1.553,1.574,1.567,0.341,0.334,452-10383-0A008,452-10820-0A002,ABX-K51as-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,2000.0,8300.0,-900.0,92.0,80.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-06-20 08:42:28 030,F9W004108360000X7T,CTHHGQ111190000HE6+7C7K72AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.88,7.96,10.93,0.1718,1033.02,0.03985,-179.28,1306.8,0.01905,0.0,0.3438,1110.24,0.05845,617.22,1382.94,0.0544,0.0,0.3436,1151.28,0.0747,619.92,1423.98,0.0723,0.0,0.3437,19.98,1053.0,0.0,10464.332,-169946.1,-7.011,9483.066,-181655.64,1.143,19182.168,4244.552,10222.582,-171723.29,-0.164,17902.556,4613.49,3332.947,1178.874,85.368,6364.414,-238.415,0.0,3632.358,2619.828,-6693.464,0.0,3250.856,8.393568,4.190446,522.717,218491.26,-231344.8,0.143,,,,1.606,1.606,1.634,1.633,0.338,0.341,452-10383-0A008,452-10820-0A002,ABX-K51as-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,-6500.0,8220.0,-900.0,94.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,3250.0,2200.0,21000.0,19500.0,3250.0,2200.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,590.0,200.0,590.0,200.0,590.0,200.0,590.0,200.0,3.0,3.0,3.0
2025-06-20 08:43:29 197,F9W004328420000X7T,CTHHGQ110EJ0000HE6+7DLN33AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-24,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-2,4.0,1.0,19.86,7.87,9.63,0.1718,1034.1,0.0258,570.24,1307.34,0.0255,0.0,0.34355,1022.76,0.08135,628.02,1296.0,0.08135,0.0,0.34365,962.28,0.0694,619.92,1236.06,0.0687,0.0,0.3433,30.78,1064.88,0.0,10456.064,-169966.47,-7.242,9463.71,-181635.66,1.426,19124.922,4241.818,10274.177,-171725.07,-0.053,17925.143,4557.013,3364.375,1156.937,85.299,6347.396,-226.483,0.0,3654.734,2647.996,-6672.154,0.0,3271.722,8.101687,5.155319,1398.513,218521.02,-231319.1,0.191,,,,1.487,1.476,1.57,1.571,0.336,0.338,452-10383-0A008,452-10820-0A002,ABX-K51as-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9700.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1600.0,3000.0,1600.0,20000.0,17000.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,-6500.0,8220.0,-900.0,94.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,3250.0,2200.0,21000.0,19500.0,3250.0,2200.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,590.0,200.0,590.0,200.0,590.0,200.0,590.0,200.0,3.0,3.0,3.0
2025-06-20 13:58:01 463,F9WHH40001E0000X7R,CTHHGS211FB0000HE6+7BTB33AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-37,4-2-1-4,OK,OK,OK,OK,S2-1,2.0,1.0,S4-1-3,4.0,1.0,19.67,7.92,10.16,0.17165,817.02,0.0614,552.96,1090.26,0.0519,0.0,0.34355,788.94,0.04285,626.94,1062.18,0.04255,0.0,0.34365,666.36,0.21845,628.56,940.14,0.218,0.0,0.3433,68.58,885.6,0.0,10440.535,-170149.32,-7.2,9506.229,-181636.87,1.426,19125.151,4228.469,10230.637,-171682.54,-0.082,17922.813,4453.81,3321.835,1091.923,83.18,6355.47,-214.944,0.0,3718.176,2603.513,-6636.617,0.0,3284.861,7.643017,4.715994,1652.411,218483.8,-231289.1,0.297,,,,1.604,1.602,1.523,1.529,0.36,0.36,452-10383-0A009,452-10820-0A001,BBW-K10av-f,1,,20800.0,20000.0,11200.0,10000.0,-169000.0,-171200.0,-5.0,-9.0,10300.0,2000.0,7300.0,700.0,97.0,78.0,0.0,0.0,0.0,0.0,9999999.0,-9999.0,2550.0,1500.0,2500.0,1500.0,4.0,-2.0,180.0,-180.0,3750.0,2750.0,6700.0,5500.0,300.0,0.0,300.0,0.0,11500.0,9800.0,8501.0,-179500.0,-182500.0,3.0,-3.0,15300.0,14000.0,2750.0,1700.0,2750.0,1700.0,19700.0,18600.0,4700.0,3700.0,11000.0,9000.0,313900.0,-210000.0,1.0,-1.0,15100.0,14050.0,3000.0,1500.0,3000.0,1500.0,20000.0,17800.0,5000.0,4000.0,2200.0,1200.0,2200.0,1200.0,180.0,-170.0,13500.0,-6500.0,8300.0,-900.0,94.0,86.0,4200.0,3200.0,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230000.0,-234200.0,3.1,-6.5,800.0,280.0,800.0,280.0,2850.0,2200.0,3250.0,1250.0,21000.0,19500.0,3250.0,1250.0,21000.0,19500.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
